,api,well_type,rotary_air_drilling,rotary_mud_drilling,days_passed_since_drilling_start_date,days_passed_since_drilling_complete_date,ground_water_depth_ft,depth_of_deepest_fresh_ground_water_ft,true_vertical_depth_ft,surface_elevation_ft,total_depth_by_driller_ft,total_depth_by_logger_ft,cement_returned_on_surface_casing,cement_returned_on_intermediate_casing,cement_type_conductor_casing_includes Class A,cement_type_conductor_casing_includes Class G,cement_type_conductor_casing_includes Class H,cement_type_conductor_casing_includes Block,cement_type_conductor_casing_includes No Cement,cement_type_conductor_casing_Other,cement_total_amount_conductor_casing_sks,cement_slurry_temperature_fahrenheit_conductor_casing,cement_WOC_Hrs_conductor_casing,cement_Wt_PPG_conductor_casing,cement_Yld_ft3/sk_conductor_casing,gas_block_documented_conductor_casing,cement_type_surface_casing_includes Class A,cement_type_surface_casing_includes Class H,cement_type_surface_casing_includes Block,cement_type_surface_casing_includes Bondcem,cement_type_surface_casing_includes Type 1,cement_type_surface_casing_includes Neocem,cement_type_surface_casing_includes No Cement,cement_type_surface_casing_Other,cement_total_amount_surface_casing_sks,cement_slurry_temperature_fahrenheit_surface_casing,cement_WOC_Hrs_surface_casing,cement_Wt_PPG_surface_casing,cement_Yld_ft3/sk_surface_casing,gas_block_documented_surface_casing,cement_type_intermediate_casing_includes Class A,cement_type_intermediate_casing_includes Class H,cement_type_intermediate_casing_includes Type 1,cement_type_intermediate_casing_includes Extendacem,cement_type_intermediate_casing_includes Bondcem,cement_type_intermediate_casing_includes Standard,cement_type_intermediate_casing_includes Premium,cement_type_intermediate_casing_includes Gasstop,cement_type_intermediate_casing_includes Block,cement_type_intermediate_casing_includes No Cement,cement_type_intermediate_casing_Other,cement_total_amount_intermediate_casing_sks,cement_slurry_temperature_fahrenheit_intermediate_casing,cement_WOC_Hrs_intermediate_casing,cement_Wt_PPG_intermediate_casing,cement_Yld_ft3/sk_intermediate_casing,gas_block_documented_intermediate_casing,cement_type_production_casing_includes Class A,cement_type_production_casing_includes Class H,cement_type_production_casing_includes Swiftseal,cement_type_production_casing_includes Fraccem,cement_type_production_casing_includes Poz,cement_type_production_casing_includes Expandacem,cement_type_production_casing_includes Varicem,cement_type_production_casing_includes Flexseal,cement_type_production_casing_includes Block,cement_type_production_casing_includes Halcem,cement_type_production_casing_includes No Cement,cement_type_production_casing Other,cement_combined_amount_production_casing_sks,cement_lead_slurry_temperature_fahrenheit_production_casing,cement_lead_WOC_Hrs_production_casing,cement_lead_Wt_PPG_production_casing,cement_lead_Yld_ft3/sk_production_casing,cement_tail_slurry_temperature_fahrenheit_production_casing,cement_tail_WOC_Hrs_production_casing,cement_tail_Wt_PPG_production_casing,cement_tail_Yld_ft3/sk_production_casing,gas_block_documented_production_casing,well_operator_encoded,thread_weld_rank_1_casing,grade_casing_tubing_type_rank_1_casing,country_of_origin_rank_1_casing,Recycled_rank_1_casing,hole_size_inch_rank_1_casing,pipe_size_inch_rank_1_casing,weight_lbs/ft_rank_1_casing,amount_in_well_ft_rank_1_casing,days_passed_since_date_run_rank_1_casing,thread_weld_rank_2_casing,grade_casing_tubing_type_rank_2_casing,country_of_origin_rank_2_casing,Recycled_rank_2_casing,hole_size_inch_rank_2_casing,pipe_size_inch_rank_2_casing,weight_lbs/ft_rank_2_casing,amount_in_well_ft_rank_2_casing,days_passed_since_date_run_rank_2_casing,thread_weld_rank_3_casing,grade_casing_tubing_type_rank_3_casing,country_of_origin_rank_3_casing,Recycled_rank_3_casing,hole_size_inch_rank_3_casing,pipe_size_inch_rank_3_casing,weight_lbs/ft_rank_3_casing,amount_in_well_ft_rank_3_casing,days_passed_since_date_run_rank_3_casing,thread_weld_rank_4_casing,grade_casing_tubing_type_rank_4_casing,country_of_origin_rank_4_casing,Recycled_rank_4_casing,hole_size_inch_rank_4_casing,pipe_size_inch_rank_4_casing,weight_lbs/ft_rank_4_casing,amount_in_well_ft_rank_4_casing,days_passed_since_date_run_rank_4_casing,latitude,longitude,well_status,well_configuration,scp_and_or_cvf
1063,37-015-22798,Gas,True,True,3337.0,3224.0,147.0,468.0,6295.0,1158.0,11192.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,290.0,69.0,8.0,15.8,2.31,True,True,False,False,False,False,False,False,False,False,False,False,310.0,60.0,8.0,15.8,2.31,True,True,False,False,False,False,False,False,False,False,False,False,False,1807.0,67.0,8.0,15.0,1.26,67.0,8.0,15.4,1.23,True,K,W,F-25,US,,20.0,20.0,94.0,55.0,3337.0,T,H-40,US,Y,17.5,13.375,48.0,612.0,3304.0,T,J-55,US,Y,12.25,9.625,36.0,1604.0,3303.0,T,P-110,US,Y,8.75,5.5,20.0,11192.0,3224.0,41.768525,-76.234558,Active,Horizontal,True
1064,37-131-20407,Gas,True,True,3585.0,3526.0,,637.0,7903.0,1257.0,13631.0,,Yes,Yes,True,False,False,False,False,False,70.0,62.0,8.0,15.6,1.2,True,False,True,False,False,False,False,False,False,730.0,70.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,830.0,72.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,False,2190.0,71.0,8.0,15.3,1.35,,,15.3,1.27,True,C,W,J-55,CA,Y,26.0,20.0,94.0,76.0,3583.0,STC,J-55,US,Y,17.5,13.375,54.5,661.0,3536.0,LTC,J-55,US,Y,12.25,9.625,40.0,1987.0,3533.0,CDC,P-110,US,Y,8.75,5.5,20.0,13631.0,3526.0,41.596903,-76.162258,Active,Horizontal,True
1065,37-131-20426,Gas,True,True,3575.0,3516.0,,537.0,8053.0,1257.0,14577.0,,Yes,Yes,True,False,False,False,False,False,70.0,68.0,8.0,15.6,1.2,False,False,True,False,False,False,False,False,False,690.0,68.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,630.0,61.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,False,2360.0,70.0,8.0,15.3,1.35,,,15.3,1.27,True,C,W,J-55,CA,Y,26.0,20.0,106.5,77.0,3573.0,STC,J-55,KR,Y,17.5,13.375,54.5,640.0,3530.0,LTC,J-55,US,Y,12.25,9.625,40.0,1500.0,3528.0,CDC,P-110,US,Y,8.75,5.5,20.0,14577.0,3515.0,41.596772,-76.152203,Active,Horizontal,False
1066,37-015-23035,Gas,True,True,3525.0,3472.0,,481.0,7319.0,1025.0,12594.0,,Yes,Yes,True,False,False,False,False,False,70.0,80.0,8.0,15.6,1.2,False,False,True,False,False,False,False,False,False,640.0,83.0,8.0,15.6,1.22,True,False,True,False,False,False,False,False,False,False,False,False,620.0,83.0,8.0,15.3,1.35,True,False,True,False,False,False,False,False,False,False,False,False,False,1990.0,82.0,8.0,15.3,1.27,,8.0,15.3,1.27,True,C,W,J-55,CA,Y,26.0,20.0,94.0,78.0,3523.0,STC,J-55,US,Y,17.5,13.375,54.5,587.0,3481.0,LTC,J-55,US,Y,12.25,9.625,40.0,1504.0,3478.0,CDC,P-110,US,Y,8.25,5.5,20.0,12594.0,3470.0,41.706689,-76.558722,Active,Horizontal,True
1067,37-015-23018,Gas,True,True,3134.0,3108.0,,924.0,7272.0,1104.0,13241.0,,Yes,Yes,True,False,False,False,False,False,100.0,62.0,8.0,15.6,1.2,False,False,True,False,False,False,False,False,False,1120.0,82.0,8.0,15.6,1.24,True,False,True,False,False,False,False,False,False,False,False,False,760.0,86.0,8.0,15.6,1.24,True,False,True,False,False,False,False,False,False,False,False,False,False,2170.0,69.0,8.0,15.3,1.35,,,15.3,1.26,True,C,W,A-500,CA,Y,26.0,20.0,56.0,100.0,3132.0,Other,J-55,US,Y,17.5,13.375,54.5,1037.0,3115.0,LTC,J-55,US,Y,12.25,9.625,40.0,1995.0,3114.0,CDC,P-110,US,Y,8.75,5.5,20.0,13221.0,3108.0,41.659794,-76.188525,Active,Horizontal,False
1068,37-015-23167,Gas,True,True,3134.0,3080.0,,924.0,7045.0,1104.0,14688.0,,Yes,Yes,True,False,False,False,False,False,100.0,62.0,8.0,15.6,1.2,False,False,True,False,False,False,False,False,False,1090.0,85.0,8.0,15.6,1.24,True,False,True,False,False,False,False,False,False,False,False,False,760.0,83.0,8.0,15.6,1.35,True,False,True,False,False,False,False,False,False,False,False,False,False,2480.0,75.5,8.0,15.3,1.35,,,15.3,1.26,True,C,W,A-500,CA,Y,26.0,20.0,56.0,100.0,3112.0,Other,J-55,US,Y,17.5,13.375,54.5,1013.0,3085.0,LTC,J-55,US,Y,17.5,9.625,40.0,1985.0,3084.0,CDC,P-110,US,Y,8.75,5.5,20.0,14669.0,3079.0,41.659671,-76.188541,Active,Horizontal,False
1069,37-015-23135,Gas,True,True,3365.0,3303.0,,542.0,7337.0,1166.0,14993.0,,Yes,Yes,True,False,False,False,False,False,100.0,88.0,8.0,15.6,1.2,False,False,True,False,False,False,False,False,False,700.0,62.0,8.0,15.6,1.22,False,False,True,False,False,False,False,False,False,False,False,False,830.0,69.0,8.0,15.6,1.22,False,False,True,False,False,False,False,False,False,False,False,False,False,2460.0,66.0,8.0,15.3,1.35,66.0,8.0,15.3,1.27,False,C,W,J-55,CA,Y,26.0,20.0,94.0,76.0,3364.0,Other,J-55,US,Y,17.5,13.375,54.5,652.0,3312.0,LTC,J-55,US,Y,12.25,9.625,40.0,1978.0,3309.0,CDC,P-110,US,Y,8.75,5.5,20.0,14922.0,3301.0,41.696347,-76.479019,Active,Horizontal,False
1070,37-015-23274,Gas,False,True,2631.0,2530.0,120.0,598.0,6451.0,1660.0,12525.0,,Yes,Yes,False,False,False,False,False,True,,,,,,False,True,False,False,False,False,False,False,False,756.0,89.0,10.0,17.0,1.07,False,True,False,False,False,False,False,False,False,False,False,False,920.0,86.0,17.0,17.0,1.07,False,True,False,False,False,False,False,False,False,False,False,False,False,2051.0,88.0,8.0,15.4,1.23,,,,,False,J,W,X-42,KR,Y,26.0,20.0,78.7,86.0,2631.0,T,J-55,MX,Y,17.5,13.38,54.5,683.0,2545.0,T,L-80,MX,Y,12.25,9.625,40.0,2069.0,2543.0,T,P-110,MX,Y,8.75,5.5,20.0,12515.0,2528.0,41.793263,-76.841713,Active,Horizontal,True
1071,37-131-20540,Gas,True,True,2474.0,2432.0,,620.0,8077.0,1216.0,12402.0,,Yes,Yes,True,False,False,False,False,False,120.0,72.0,8.0,15.6,1.2,False,True,False,False,False,False,False,False,False,820.0,64.0,8.0,15.8,1.21,False,False,True,False,False,False,False,False,False,False,False,False,1056.0,66.0,8.0,15.8,1.2,False,False,True,False,False,False,False,False,False,False,False,False,False,2345.0,66.0,8.0,15.4,1.2,66.0,8.0,15.6,1.17,False,C,W,J-55,CA,Y,24.0,20.0,94.0,80.0,2473.0,Other,J-55,US,Y,17.5,13.375,54.5,680.0,2442.0,LTC,J-55,US,Y,12.25,9.625,40.0,2542.0,2440.0,CDC,P-110,US,Y,8.75,5.5,20.0,12402.0,2427.0,41.562033,-76.197869,Active,Horizontal,False
1072,37-015-23306,Gas,True,True,2438.0,2369.0,,202.0,7085.0,1028.0,11573.0,,Yes,Yes,True,False,False,False,False,False,191.0,55.0,8.0,15.6,1.18,False,False,False,False,False,False,True,False,False,368.0,71.0,8.0,15.8,1.23,True,False,False,False,True,False,False,False,False,False,False,False,560.0,77.0,8.0,15.8,1.25,True,False,False,False,False,False,True,False,False,False,False,False,False,1440.0,70.0,8.0,14.5,1.32,66.0,8.0,15.2,1.97,True,B,W,X-42,US,Y,26.0,20.0,78.7,100.0,2437.0,T,J-55,US,Y,17.5,13.38,54.5,376.0,2376.0,T,J-55,US,Y,12.25,9.625,36.0,1516.0,2374.0,T,P-110,US,Y,8.5,5.5,20.0,11545.0,2369.0,41.679064,-76.675158,Active,Horizontal,False
1073,37-015-20050,Gas,True,True,7409.0,7396.0,,,,1480.0,5340.0,5352.0,,,False,False,False,False,False,True,,,,,,False,False,False,False,False,False,False,False,True,,,,,,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,,,,,,,,,,False,A,,,,,17.5,16.0,,55.0,,,,,,15.0,11.75,42.0,525.0,,,,,,11.0,8.625,32.0,1462.0,,,,,,7.875,4.5,10.5,5344.0,,41.913526,-76.711845,Inactive,Vertical,False
1074,37-015-20068,Combination Oil & Gas,True,False,6087.0,6066.0,,,,1580.0,1500.0,1484.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,50.0,,,,,,,,,False,N,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,T,,,,12.25,9.625,26.0,39.0,6067.0,T,,,,8.75,7.0,17.0,322.7,6067.0,41.86361,-76.764736,Plugged,Vertical,False
1075,37-015-20047,Gas,True,False,7557.0,7545.0,,,,1545.0,5463.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,False,True,240.0,,,,,False,False,False,False,False,False,False,False,False,False,False,True,180.0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,280.0,,,,,,,,,False,A,W,,,,,16.0,,46.0,7557.0,T,,,,15.0,11.75,42.0,486.0,7556.0,T,,,,11.0,8.625,32.0,1542.0,7554.0,T,,,,7.875,4.5,10.5,5451.0,7545.0,41.918081,-76.723484,Inactive,Vertical,False
1076,37-015-20617,Gas,True,True,,4946.0,,,,2313.0,12550.0,12550.0,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,525.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,2080.0,,,,,,,,,False,M,W,,,,,20.0,65.0,180.0,,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,LTC,,,,12.25,9.625,65.0,1234.0,5045.0,LTC,,,,8.5,5.5,20.0,12550.0,4946.0,41.750392,-76.838667,Active,Horizontal,True
1077,37-015-22631,Gas,True,True,3797.0,3731.0,,714.0,8196.0,1642.0,12300.0,,Yes,Yes,True,False,False,False,False,False,130.0,79.0,8.0,15.6,1.2,False,False,True,False,False,False,False,False,False,900.0,70.0,8.0,15.6,1.22,False,False,True,False,False,False,False,False,False,False,False,False,750.0,76.0,8.0,15.6,1.22,False,False,True,False,False,False,False,False,False,False,False,False,False,1900.0,70.0,8.0,15.3,1.35,70.0,8.0,15.3,1.27,False,C,W,J-55,CA,Y,26.0,20.0,94.0,77.0,3796.0,STC,J-55,KR,Y,17.5,13.38,54.5,802.0,3743.0,LTC,J-55,US,Y,12.25,9.625,40.0,1778.0,3741.0,CDC,P-110,US,Y,8.75,5.5,20.0,12300.0,3730.0,41.565356,-76.286222,Active,Horizontal,False
1078,37-015-20865,Gas,False,False,4901.0,4881.0,,,,890.0,10061.0,,Yes,,False,True,False,False,False,False,135.0,,,,,False,True,False,False,False,False,False,False,False,615.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,673.0,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,1570.0,,,,,,,,,False,C,,,,,24.0,20.0,,62.0,,STC,,,,17.5,13.375,54.5,720.0,4898.0,LTC,,,,12.25,9.625,40.0,2082.0,4892.0,CDC,,,,7.875,5.5,20.0,10061.0,4875.0,41.877794,-76.309322,Active,Horizontal,True
1079,37-117-20703,Gas,True,True,4953.0,4768.0,,,,1812.0,10645.0,10645.0,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,310.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,443.0,,,,,False,False,False,False,False,True,False,False,False,False,False,False,False,1830.0,,,,,,,,,True,L,,,,,20.0,20.0,,60.0,4953.0,Other,J-55,,,17.5,13.375,54.5,322.0,4931.0,Other,J-55,,,12.375,9.625,36.0,1020.0,4925.0,Other,P-110,,,7.875,5.5,20.0,10635.0,4768.0,41.812536,-76.911758,Active,Horizontal,False
1080,37-015-21465,Gas,True,False,4680.0,4622.0,,,,1430.0,6586.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,593.0,,,,,False,False,False,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,True,False,False,False,False,False,False,False,False,False,False,1852.0,,,,,,,,,True,K,,K-55,,,24.0,20.0,133.0,40.0,4680.0,,H-40,,,17.5,13.375,48.0,622.0,4675.0,,J-55,,,12.25,9.625,36.0,1573.0,4673.0,,P-110,,,8.75,5.5,20.0,11362.0,4621.0,41.789025,-76.260567,Active,Horizontal,True
1081,37-113-20020,Gas,True,True,4616.0,4588.0,,300.0,,1568.0,12838.0,6499.0,Yes,Yes,True,False,False,False,False,False,300.0,,,,,False,False,False,False,False,False,False,False,True,370.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,1099.0,,,,,True,False,False,False,False,False,False,False,False,False,False,False,True,2210.0,,,,,,,,,True,C,,,,,24.0,20.0,,80.0,4626.0,STC,J-55,,,17.5,13.375,54.5,370.0,4612.0,LTC,L-80,,,12.25,9.625,40.0,2995.0,4607.0,CDC,P-110,,,8.5,5.5,20.0,12838.0,4584.0,41.545717,-76.49305,Active,Horizontal,False
1082,37-015-21178,Gas,True,True,4776.0,4749.0,,,,861.0,11367.0,5930.0,Yes,,True,False,False,False,False,False,170.0,,,,,False,True,False,False,False,False,False,False,False,653.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,902.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1731.0,,,,,,,,,False,C,,,,,24.0,20.0,,82.0,4818.0,STC,,,,17.5,13.375,54.5,675.0,4773.0,LTC,,,,12.25,9.625,40.0,2511.0,4768.0,CDC,,,,7.875,5.5,20.0,11354.0,4747.0,41.744992,-76.360753,Active,Horizontal,True
1083,37-015-21957,Gas,True,True,4462.0,4724.0,,495.0,,1220.0,10537.0,10062.0,Yes,Yes,True,False,False,False,False,False,106.0,,,,,False,False,True,False,False,False,False,False,False,710.0,,,,,True,False,True,False,False,False,False,True,False,False,False,False,840.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,1500.0,,,,,,,,,True,C,,,,,26.0,20.0,,42.0,4462.0,STC,J-55,,,17.5,13.375,54.5,745.0,4379.0,LTC,J-55,,,12.25,9.625,40.0,2010.0,4375.0,CDC,P-110,,,8.5,5.5,20.0,10537.0,4357.0,41.812906,-76.354806,Active,Horizontal,False
1084,37-015-21913,Gas,True,True,4453.0,4412.0,,,,1585.0,11675.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,596.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,396.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1175.0,,,,,,,,,True,M,W,,,,,20.0,65.0,60.0,4453.0,LTC,J-55,,,17.5,13.375,65.0,482.0,4425.0,LTC,J-55,,,12.25,9.625,36.0,956.0,4424.0,LTC,P-110,,,8.75,5.5,20.0,11675.0,4412.0,41.724436,-76.819775,Active,Horizontal,False
1085,37-015-22026,Gas,True,True,4391.0,4358.0,,473.0,,1105.0,9937.0,,Yes,Yes,True,False,False,False,False,False,155.0,,,,,True,False,False,False,False,False,False,False,True,560.0,,,,,False,False,False,False,False,False,False,True,False,False,False,False,920.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,990.0,,,,,,,,,True,C,,,,,26.0,20.0,,63.0,4391.0,STC,J-55,,,17.5,13.38,54.5,571.0,4373.0,Other,N-80,,,12.25,9.625,47.0,2192.0,4366.0,CDC,P-110,,,7.875,5.5,20.0,9927.0,4356.0,41.9857,-76.453025,Active,Horizontal,False
1086,37-015-20374,Gas,True,True,5059.0,4970.0,,,,1372.0,11411.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,525.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,1608.0,,,,,,,,,False,M,W,,,,16.0,16.0,65.0,50.0,5059.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,STC,,,,12.25,9.625,36.0,1238.0,5033.0,STC,,,,8.5,5.5,26.0,10411.0,4971.0,41.722928,-76.799542,Active,Horizontal,True
1087,37-015-21078,Gas,True,True,4668.0,4645.0,,380.0,,1294.0,10547.0,5660.0,Yes,Yes,True,False,False,False,False,False,196.0,,,,,False,True,False,False,False,False,False,False,False,772.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,883.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1364.0,,,,,,,,,True,C,,,,,24.0,20.0,,100.0,4671.0,STC,J-55,,,17.5,13.375,54.5,850.0,4664.0,LTC,J-55,,,12.25,9.625,40.0,2490.0,4658.0,CDC,P-110,,,7.875,5.5,20.0,10547.0,4643.0,41.814253,-76.375108,Active,Horizontal,True
1088,37-015-20944,Gas,True,True,4832.0,4805.0,,,,1221.0,10142.0,5520.0,Yes,,False,True,False,False,False,False,135.0,,,,,False,True,False,False,False,False,False,False,False,472.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,780.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1193.0,,,,,,,,,False,C,,,,,24.0,20.0,,100.0,4896.0,STC,,,,17.5,13.375,54.5,539.0,4830.0,LTC,,,,12.25,9.625,40.0,2505.0,4824.0,CDC,,,,7.875,5.5,20.0,10142.0,4803.0,41.842481,-76.383672,Active,Horizontal,False
1089,37-015-21053,Gas,True,True,4695.0,4534.0,,,,1663.0,10367.0,,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,704.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,525.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,1546.0,,,,,,,,,True,M,W,,,,,20.0,65.0,60.0,4695.0,LTC,J-55,,,17.5,13.375,65.0,625.0,4552.0,LTC,J-55,,,12.25,9.625,36.0,1004.0,4550.0,LTC,J-55,,,8.5,5.5,20.0,10366.0,4534.0,41.702542,-76.805839,Active,Horizontal,True
1090,37-015-22263,Gas,True,True,3992.0,3951.0,,776.0,8417.0,1740.0,14538.0,,Yes,Yes,True,False,False,False,False,False,114.0,54.0,8.0,15.6,1.18,False,True,False,False,False,False,False,False,False,495.0,58.0,8.0,15.8,2.32,False,True,False,False,False,False,False,False,False,False,False,False,417.0,56.0,8.0,15.7,2.32,False,True,False,False,False,False,False,False,False,False,False,False,False,2542.0,64.0,8.0,15.5,1.21,64.0,8.0,15.5,1.2,False,C,W,J-55,CA,Y,26.0,20.0,106.5,78.0,3991.0,STC,J-55,US,Y,17.5,13.375,54.5,890.0,3974.0,LTC,J-55,US,Y,12.25,9.625,40.0,1987.0,3970.0,CDC,P-110,US,Y,8.75,5.5,20.0,14501.1,3949.0,41.562294,-76.254117,Active,Horizontal,True
1091,37-015-20254,Gas,True,False,5303.0,5207.0,,,,2246.0,11714.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,375.0,,,,,False,False,False,True,True,False,False,False,False,False,False,False,False,1630.0,,,,,,,,,False,F,W,,,,16.0,16.0,62.0,135.0,5303.0,No matching casing,No matching casing,No matching casing,No matching casing,,,,0.0,,STC,,,,12.25,9.625,36.0,929.6,5292.0,LTC,,,,8.5,5.5,20.0,11714.0,5207.0,41.750314,-76.8501,Active,Horizontal,True
1092,37-015-21828,Gas,True,True,4453.0,4418.0,,240.0,,743.0,9517.0,4837.0,Yes,Yes,False,False,True,False,False,False,185.0,,,,,False,False,False,False,False,False,False,False,True,460.0,,,,,True,True,False,False,False,False,False,False,True,False,False,False,860.0,,,,,True,False,True,False,False,False,False,False,False,False,False,False,False,1270.0,,,,,,,,,True,C,,,,,26.0,20.0,,72.0,4453.0,STC,J-55,,,17.5,13.375,54.5,469.0,4433.0,LTC,K-55,,,12.25,9.625,40.0,1980.0,4428.0,CDC,P-110,,,7.875,5.5,20.0,9517.0,4417.0,41.757439,-76.386453,Active,Horizontal,False
1093,37-117-20550,Gas,True,True,5058.0,4662.0,,251.0,,1828.0,10079.0,10092.0,Yes,Yes,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,335.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,438.0,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,1965.0,,,,,,,,,False,L,,,,,20.0,20.0,,100.0,5058.0,Other,J-55,,,17.5,13.375,54.5,331.0,4666.0,Other,Other,,,12.375,9.625,43.5,1006.0,5029.0,Other,P-110,,,6.375,4.5,20.0,10080.0,4663.0,41.847585,-76.923814,Active,Horizontal,True
1094,37-015-20794,Gas,True,True,4829.0,4803.0,,,,1282.0,12383.0,6450.0,Yes,,False,True,False,False,False,False,135.0,,,,,False,True,False,False,False,False,False,False,False,495.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,863.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,1712.0,,,,,,,,,False,C,,,,,24.0,20.0,,80.0,4930.0,STC,,,,17.5,13.375,54.5,533.0,4827.0,LTC,,,,12.25,9.625,40.0,2500.0,4820.0,CDC,,,,7.875,5.5,20.0,12375.0,4800.0,41.70545,-76.433731,Active,Horizontal,False
1095,37-015-21291,Gas,True,True,4804.0,4769.0,,,6557.0,1450.0,6557.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,735.0,,,,,False,True,False,False,False,False,False,False,False,False,False,False,749.0,,,,,False,True,False,False,False,True,False,False,False,False,False,False,False,2062.0,,,,,,,,,False,K,,,,,24.0,20.0,,38.0,4802.0,,H-40,,,17.5,13.375,48.0,813.0,4798.0,,J-55,,,12.25,9.625,36.0,2234.0,4794.0,,P-110,,,8.75,5.5,20.0,11571.0,4765.0,41.784081,-76.192553,Active,Horizontal,True
1096,37-015-21118,Gas,True,True,4837.0,4695.0,,720.0,,1275.0,6410.0,,Yes,,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,False,False,False,False,580.0,,,,,False,False,False,False,False,False,False,False,False,False,True,False,0.0,,,,,False,True,False,False,False,True,False,False,False,False,False,False,False,1828.0,,,,,,,,,False,K,BTC,H-40,,,20.0,20.0,94.0,100.0,4758.0,STC,J-55,,,17.5,13.375,48.0,822.0,4750.0,LTC,J-55,,,12.25,9.625,36.0,1632.0,4748.0,CDC,P-110,,,8.75,5.5,20.0,11090.0,4698.0,41.782375,-76.199,Active,Horizontal,False
1097,37-015-21701,Gas,True,True,4566.0,4532.0,,245.0,,1252.0,8810.0,4939.0,Yes,Yes,False,False,True,False,False,False,140.0,,,,,False,True,False,False,False,False,False,False,False,565.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,798.0,,,,,True,True,False,False,False,False,False,False,False,False,False,False,False,502.0,,,,,,,,,True,C,,,,,26.0,20.0,,82.0,4572.0,LTC,J-55,,,17.5,13.375,54.5,665.0,4563.0,LTC,J-55,,,12.25,9.625,40.0,2477.0,4558.0,LTC,P-110,,,8.75,7.0,29.0,3960.0,4545.0,41.732797,-76.496372,Active,Horizontal,False
